interaction_id,recipe_id,type,user_id,timestamp,rating,difficulty_used
43b3f7a7-8d8b-47b3-8c5f-da34d8d6ecd6,synthetic_009,view,user_004,2025-10-28T15:34:06.446728,,
43c752bc-aabc-4bca-a520-c5f68cd09ddc,synthetic_013,view,user_004,2025-11-22T06:34:06.446728,,
43d3cbd8-e477-4237-b963-3f5f204cb494,synthetic_001,view,user_010,2025-11-12T05:34:06.446728,,
43d9c7e2-49cb-4bfa-8aae-84124398b70a,candidate_recipe_001,like,user_010,2025-11-17T11:34:06.446728,,
441aa03f-b4d3-4ca3-a0f8-04cd249fcb99,synthetic_012,view,user_006,2025-11-08T05:34:06.446728,,
441dd3c9-3c60-42b1-88a9-a43803ff10b8,synthetic_013,view,user_003,2025-11-10T01:34:06.446728,,
4425b95f-0257-4cc7-9759-52be01b6350f,synthetic_016,like,user_009,2025-11-18T11:34:06.446728,,
4478f4d2-ea06-4f73-a16f-251136aeca75,synthetic_014,view,user_003,2025-11-03T06:34:06.446728,,
44e10fb8-14f3-4d31-ad9e-483fcc3550df,synthetic_012,attempt,user_008,2025-11-23T11:34:06.446728,3,medium
44e28218-37af-4dcd-8ee3-67769cbe8533,synthetic_013,view,user_002,2025-11-23T16:34:06.446728,,
44e3d985-ff7b-44ed-b1f0-63db4c196e3f,synthetic_010,like,user_005,2025-11-23T11:34:06.446728,,
44e47077-4c17-4217-b403-2ce37711bcb2,synthetic_008,view,user_007,2025-11-13T13:34:06.446728,,
450808fd-db3b-47bb-83f6-fc44a40c1e75,synthetic_015,view,user_008,2025-10-27T02:34:06.446728,,
45288d55-65ce-4bca-a77c-d3ea487ca505,synthetic_010,view,user_009,2025-11-09T00:34:06.446728,,
4535adac-0fd1-46a8-b093-e9e48cb96040,synthetic_001,like,user_009,2025-10-25T11:34:06.446728,,
45521cb2-df34-4154-872c-13d8ca50ed92,synthetic_008,view,user_007,2025-11-13T07:34:06.446728,,
455ac589-6897-41d1-a4a5-396c72e5c0a2,synthetic_014,view,user_007,2025-11-19T06:34:06.446728,,
4589a6ee-ed6a-4d65-b23e-48e2f4872dce,synthetic_001,view,user_003,2025-10-30T12:34:06.446728,,
45925fb9-5cdc-468f-a748-4252c7ab238f,synthetic_012,view,user_001,2025-11-07T10:34:06.446728,,
459ccf13-e918-4019-81ef-120417712b6a,synthetic_008,like,user_008,2025-11-13T11:34:06.446728,,
45abe404-5707-4e00-b5f7-3c7308835abd,synthetic_002,like,user_003,2025-11-10T11:34:06.446728,,
45d52cd3-4d60-42cb-ad9c-30ec3dc27f60,synthetic_010,view,user_005,2025-11-02T03:34:06.446728,,
45e30ff1-336f-44b3-90ef-fb584d05c3cc,synthetic_012,view,user_006,2025-11-08T11:34:06.446728,,
45e73619-e244-440c-8cb0-e31c3f3762fa,synthetic_014,view,user_009,2025-11-14T21:34:06.446728,,
46278477-4c7a-4a3e-9257-c4469992e5a8,synthetic_008,view,user_008,2025-11-08T09:34:06.446728,,
4636b21e-c81a-41f3-a9a1-462d29d4d0b9,synthetic_016,view,user_005,2025-11-16T11:34:06.446728,,
463711e2-1c7c-466c-8749-2a369f56a853,synthetic_013,view,user_003,2025-11-15T08:34:06.446728,,
464de97d-3229-4ac9-b219-2fd14892495a,synthetic_008,view,user_008,2025-11-18T01:34:06.446728,,
46acfb05-911d-4a9c-a265-399af16a9f08,synthetic_006,view,user_007,2025-11-16T07:34:06.446728,,
46fa8734-f13e-46cb-9b1a-9d15a85d67db,synthetic_014,view,user_005,2025-11-01T19:34:06.446728,,
47014d1a-565a-4733-b172-20dab157cdd8,synthetic_005,view,user_006,2025-10-27T22:34:06.446728,,
470324e7-6134-4af4-aa4e-d8ee0a137f8d,synthetic_009,like,user_005,2025-11-08T11:34:06.446728,,
4716a788-db5f-4ede-ab23-65d266e56fb3,synthetic_001,view,user_006,2025-11-01T10:34:06.446728,,
473b4c75-bb7c-4559-a6b9-6c62f1b67932,synthetic_012,attempt,user_002,2025-11-06T11:34:06.446728,1,hard
473f3d30-5c73-4f99-a48f-7bde3f0c1874,synthetic_004,like,user_004,2025-11-21T11:34:06.446728,,
4764e681-34e3-4efc-ae9b-bab29178c11f,synthetic_011,like,user_006,2025-11-24T11:34:06.446728,,
47781575-ae8e-4930-aa69-586086961af8,synthetic_003,attempt,user_005,2025-11-03T11:34:06.446728,3,medium
47e36d2a-ebe1-4023-ab7d-c4e6b9438389,synthetic_007,view,user_004,2025-11-20T07:34:06.446728,,
47eb06b1-559b-45af-aa8e-e4b78ea95d73,synthetic_008,view,user_007,2025-11-14T21:34:06.446728,,
480ad1c3-26dc-47c4-a2b4-33a1ba42af48,synthetic_001,view,user_007,2025-11-24T03:34:06.446728,,
482d9d54-b10a-4807-868c-b3d6de9820c3,synthetic_012,view,user_004,2025-10-24T17:34:06.446728,,
483c552d-139e-4f81-a9c7-1b5448a60118,synthetic_002,like,user_006,2025-11-09T11:34:06.446728,,
485d5409-c4fd-4d78-8b9c-3c262039eb1b,synthetic_015,view,user_006,2025-11-22T05:34:06.446728,,
487401bf-437c-4f5d-9666-60f427be2c26,synthetic_015,view,user_003,2025-11-10T16:34:06.446728,,
487d96ea-37f8-4a1c-bfa8-bddb029e8bf7,synthetic_016,like,user_010,2025-11-24T11:34:06.446728,,
4890af8f-b851-4988-8b50-6f6784b6584f,synthetic_007,view,user_003,2025-11-13T10:34:06.446728,,
48934d69-01c2-445f-b918-c3d736f8735c,synthetic_001,view,user_008,2025-11-02T18:34:06.446728,,
48a98269-37d0-435f-91e9-b639c85bdf16,synthetic_002,view,user_007,2025-11-08T11:34:06.446728,,
48aaf058-1bf6-453e-b158-7afaca0ceeba,synthetic_016,view,user_001,2025-11-12T08:34:06.446728,,
48b02785-f3b4-470b-804e-842cdff91968,synthetic_004,like,user_007,2025-10-30T11:34:06.446728,,
48b223c1-55d8-4f18-941b-6d52d7638ef0,synthetic_012,view,user_003,2025-11-24T10:34:06.446728,,
48f8a034-cd52-411d-b326-2ce9642fa5f6,synthetic_008,view,user_005,2025-10-28T20:34:06.446728,,
49126dc3-2033-41c6-bcd3-305271fab2b0,candidate_recipe_001,view,user_006,2025-11-06T01:34:06.446728,,
4912b7d4-8ce4-49aa-afc6-49f81a85af5d,synthetic_002,attempt,user_008,2025-11-16T11:34:06.446728,4,easy
49138181-3ded-4c83-8821-d442526edeaa,synthetic_006,view,user_002,2025-11-14T04:34:06.446728,,
4918be79-8bab-4343-bfe0-6464a36663d4,synthetic_014,view,user_010,2025-11-20T06:34:06.446728,,
49355ea2-23b5-4453-b9f4-62db2951faa2,synthetic_012,view,user_004,2025-10-30T18:34:06.446728,,
4939f54c-0561-4d49-b54e-f376f8bcbde7,synthetic_012,view,user_006,2025-11-17T17:34:06.446728,,
493e85d4-ac59-4032-8706-cdd62916fc10,synthetic_002,view,user_005,2025-11-18T12:34:06.446728,,
4945a0b4-454a-4a40-b94d-65794790b094,synthetic_010,view,user_004,2025-11-03T10:34:06.446728,,
4953514e-d399-4b00-8754-ca4b37c113a1,synthetic_012,view,user_005,2025-11-04T14:34:06.446728,,
495e6494-02a5-4364-bff6-7439e24f96d4,synthetic_015,view,user_007,2025-11-17T20:34:06.446728,,
4968abcc-8a1e-4c32-951d-dce16fd2137d,synthetic_001,view,user_001,2025-10-28T10:34:06.446728,,
49817d67-f761-4696-9ad2-4d9d9e805a85,synthetic_009,view,user_006,2025-11-20T06:34:06.446728,,
4984eeb9-b364-4cc5-817a-8f01464c062a,synthetic_010,view,user_002,2025-10-26T22:34:06.446728,,
49bd7324-84ef-4241-94ed-e933254a3bec,synthetic_012,view,user_002,2025-10-31T09:34:06.446728,,
49c64263-5758-4184-a921-98817d6e30c9,synthetic_003,view,user_007,2025-11-07T05:34:06.446728,,
49e3ff58-69e4-446a-91ba-6a15cf182886,synthetic_011,like,user_010,2025-11-09T11:34:06.446728,,
4a0f22d3-165a-4461-b159-401480b69d80,candidate_recipe_001,like,user_007,2025-11-10T11:34:06.446728,,
4a71419c-aa2f-4536-ba08-57d6201cb72c,synthetic_001,view,user_005,2025-10-29T22:34:06.446728,,
4a8458bd-e4ec-4b9a-9512-0d1b8a8ca2e8,synthetic_010,like,user_005,2025-11-02T11:34:06.446728,,
4a95fe42-cb1c-46d2-97b4-fc925faa0a6d,synthetic_001,view,user_005,2025-11-17T12:34:06.446728,,
4ab47f0c-949e-4c13-937e-af1ffd62b03a,synthetic_008,view,user_001,2025-11-14T22:34:06.446728,,
4ae9935a-e3c8-4e71-865d-eab550877ef5,synthetic_013,view,user_004,2025-11-05T06:34:06.446728,,
4af7ce8e-741b-489c-988d-1b75c3da8a9f,synthetic_006,view,user_010,2025-10-29T03:34:06.446728,,
4b06e191-9233-451d-a2a7-99cb465d3179,synthetic_006,view,user_002,2025-11-18T02:34:06.446728,,
4b08fd35-cfb5-4f02-852b-8fd1b6559452,synthetic_010,view,user_009,2025-11-22T19:34:06.446728,,
4b1dada2-e1dc-4727-b44f-ca9b171550ad,synthetic_013,view,user_002,2025-11-21T14:34:06.446728,,
4b2dcf7a-5a08-42de-9db6-e8f44b6d795a,candidate_recipe_001,view,user_002,2025-11-18T18:34:06.446728,,
4b3e7156-48f6-422d-a2c4-2b383b6e3415,synthetic_015,view,user_007,2025-10-31T09:34:06.446728,,
4b47c07a-46b1-43ec-8c78-ad776dfd40ee,synthetic_015,view,user_003,2025-10-30T10:34:06.446728,,
4b480667-6f09-45f0-b558-1653e7e8e998,synthetic_006,view,user_001,2025-11-21T03:34:06.446728,,
4b6802e9-3191-402b-b11d-62501f9c5052,synthetic_012,view,user_009,2025-10-31T23:34:06.446728,,
4b68fb85-79d4-4aa6-a529-3d10379aa353,synthetic_012,view,user_002,2025-10-31T12:34:06.446728,,
4b72e275-b660-4625-b443-944b2435f7c8,synthetic_010,view,user_001,2025-11-09T22:34:06.446728,,
4c2fe3c1-1e30-42f1-b744-b1c85f8d27af,synthetic_015,view,user_001,2025-10-26T06:34:06.446728,,
4c6802e6-6600-4c37-bbc0-02339a8b791b,synthetic_001,view,user_009,2025-11-04T02:34:06.446728,,
4c6caf00-5d99-41fb-b0e2-28752184b420,synthetic_012,view,user_003,2025-11-17T21:34:06.446728,,
4c9d1ee6-1480-4cbf-9336-0c38b3baa7b4,synthetic_016,view,user_001,2025-10-25T12:34:06.446728,,
4cab6d1c-41ad-4618-9e97-4d32da8e1943,synthetic_008,view,user_002,2025-11-06T10:34:06.446728,,
4d10e2ca-606e-4fdb-91bd-8a5a7dc54363,synthetic_002,view,user_006,2025-10-26T10:34:06.446728,,
4d139176-0d51-4842-8288-1e4124d54ba4,synthetic_014,view,user_008,2025-11-04T10:34:06.446728,,
4d3de1c5-9fb8-45c9-abd1-2ca288271798,synthetic_013,view,user_009,2025-11-17T06:34:06.446728,,
4d43c514-bdf9-4f0d-ab80-9e3679412611,synthetic_004,like,user_009,2025-11-19T11:34:06.446728,,
4d70f01b-257e-402f-9563-a4ed1450ccc9,synthetic_012,view,user_002,2025-11-03T17:34:06.446728,,
4d8c6953-8fc2-488d-9641-e72f8e3f0990,synthetic_001,like,user_009,2025-11-12T11:34:06.446728,,
4d9249aa-aebf-4fe7-ae45-3a92128bd84b,synthetic_011,view,user_004,2025-11-09T09:34:06.446728,,
4d948363-cff9-4049-a5f1-74b70858a14a,synthetic_001,view,user_010,2025-11-13T14:34:06.446728,,
4d9cb6fb-6732-47bf-8e14-32a3ca503f0e,synthetic_008,view,user_006,2025-11-04T17:34:06.446728,,
4df45145-1ccf-4798-b653-79014974d679,synthetic_008,view,user_009,2025-11-19T08:34:06.446728,,
4e252993-a6b3-4d81-a810-943ec61dbd02,synthetic_010,view,user_010,2025-11-22T13:34:06.446728,,
4e5518a5-86f4-4fb1-a237-568a112eedb5,synthetic_010,view,user_010,2025-11-06T20:34:06.446728,,
4e5979fc-db3e-44fe-bce2-f488600fe583,candidate_recipe_001,view,user_007,2025-11-09T20:34:06.446728,,
4e73f971-2bb5-4f4e-ae86-d0ba3e15ccca,synthetic_003,view,user_006,2025-11-04T12:34:06.446728,,
4e7fbee9-c67e-4f41-9cc3-eeb400db15c8,synthetic_003,like,user_009,2025-10-25T11:34:06.446728,,
4e88a96e-c738-4cae-9a5c-c151852ad56e,synthetic_001,view,user_008,2025-10-31T00:34:06.446728,,
4e8f688b-b3a6-4c71-a701-474c5dfd7ee2,synthetic_015,view,user_009,2025-11-14T17:34:06.446728,,
4e9b4f01-c98a-41fa-92f3-44d4af02ff6b,synthetic_010,view,user_009,2025-11-01T18:34:06.446728,,
4e9f7712-b7de-47ce-9b6d-ca1fcc9e1090,synthetic_016,view,user_007,2025-11-02T11:34:06.446728,,
4ede204b-01c8-45aa-b4b6-f4ee4d887d46,synthetic_015,attempt,user_007,2025-11-14T11:34:06.446728,3,hard
4eed744f-efa3-4eeb-ad6d-d462e1348876,synthetic_016,view,user_010,2025-11-21T03:34:06.446728,,
4f1ee3c2-d625-49b9-ba32-e414a83c69b3,candidate_recipe_001,like,user_008,2025-11-23T11:34:06.446728,,
4f2ce54f-98b4-4fd5-88de-e467240e6028,synthetic_015,view,user_003,2025-11-05T05:34:06.446728,,
4f39d506-46b7-4028-b8bf-dc7734fd7ba8,synthetic_006,view,user_008,2025-10-31T01:34:06.446728,,
4f9450f2-5817-420d-b009-6964a2133111,candidate_recipe_001,view,user_006,2025-11-04T04:34:06.446728,,
4f9823e7-a76b-4693-879d-ec0301453171,synthetic_013,view,user_008,2025-11-14T13:34:06.446728,,
4f9b94c2-baec-4c91-98da-8253e751d260,synthetic_010,view,user_008,2025-10-30T21:34:06.446728,,
4fe50a6f-d151-49c6-8a8a-71492032124e,synthetic_013,view,user_002,2025-11-09T19:34:06.446728,,
4fea491d-7d21-4b68-8577-d62ea0268121,synthetic_011,like,user_001,2025-11-20T11:34:06.446728,,
4feba60f-9c16-4210-9cd7-0d066e950ab5,synthetic_001,like,user_009,2025-11-10T11:34:06.446728,,
501ace8f-35dc-4514-ab7a-5d1b08be37ac,synthetic_016,view,user_004,2025-11-14T02:34:06.446728,,
5028b4f5-97e1-421a-bf6c-957f5da5de72,synthetic_001,view,user_006,2025-11-05T23:34:06.446728,,
504a89e7-91c6-4b9b-a7ac-e3cbe8afb2aa,synthetic_006,like,user_003,2025-11-21T11:34:06.446728,,
50a2392c-1253-4ba7-8b24-c68106cb1a1a,synthetic_009,like,user_002,2025-11-10T11:34:06.446728,,
50a96d9d-6382-4c5a-9281-e4852f6e3b24,synthetic_013,attempt,user_002,2025-11-24T11:34:06.446728,,hard
50b2fa45-f836-4462-8ec1-478fa5c074df,synthetic_007,view,user_006,2025-11-09T09:34:06.446728,,
50c11f0c-4173-403a-9baf-ee0648aa0e20,synthetic_004,like,user_007,2025-11-15T11:34:06.446728,,
50c6c5ec-fd7c-415d-aed1-0b214364768d,synthetic_009,view,user_003,2025-11-22T02:34:06.446728,,
50ea3d72-cef6-4825-a379-4076455a8486,synthetic_012,view,user_009,2025-11-13T19:34:06.446728,,
50f9292a-966f-454c-875e-14338be4a074,synthetic_014,view,user_001,2025-11-22T19:34:06.446728,,
5102bc55-07b7-45b6-8a7e-dbc7bb0b92ca,synthetic_016,view,user_001,2025-11-03T17:34:06.446728,,
5177cfde-4ed0-46f2-a4ab-73ca4b1b789d,synthetic_005,view,user_009,2025-11-09T12:34:06.446728,,
5187e129-1711-488c-a8cd-bb29c17e18cd,synthetic_003,view,user_006,2025-11-03T22:34:06.446728,,
51b1afc3-6212-45f6-a591-0f86ef4caed7,synthetic_008,view,user_003,2025-11-22T03:34:06.446728,,
51b3f248-c791-4c3c-803b-1946b3440eb6,synthetic_015,view,user_006,2025-10-29T05:34:06.446728,,
51b4af43-3dba-49eb-a6f2-a89963e1b7cb,synthetic_015,view,user_008,2025-11-02T05:34:06.446728,,
51bfc204-50a8-4591-81cc-b5b0ee33d285,synthetic_010,view,user_006,2025-11-02T07:34:06.446728,,
51e4d9e8-176f-4de0-beb7-ab5ce8433e86,synthetic_001,view,user_001,2025-11-08T03:34:06.446728,,
51e60f00-b2ea-43cb-bbfc-e84ea859d236,synthetic_015,view,user_010,2025-10-27T16:34:06.446728,,
51e9829b-20b9-4612-85be-ad32fd3ccf3e,candidate_recipe_001,view,user_007,2025-11-09T03:34:06.446728,,
51e9ab84-9236-470c-ab4f-901519f73896,synthetic_015,view,user_010,2025-11-06T20:34:06.446728,,
524084fc-50c2-41b4-b0f2-0e4b50df381c,synthetic_001,view,user_005,2025-11-01T01:34:06.446728,,
52533431-b333-4083-b1f5-142ad815d50d,candidate_recipe_001,view,user_010,2025-11-19T07:34:06.446728,,
527a260b-07cd-4f38-bbc7-0523bd500fa0,synthetic_009,view,user_005,2025-11-17T06:34:06.446728,,
52820019-b9dc-4563-b566-4a2494d06b9a,synthetic_013,like,user_002,2025-10-27T11:34:06.446728,,
529b9c4e-8432-4c59-958a-ab9239d75c44,synthetic_001,view,user_003,2025-11-18T23:34:06.446728,,
52ce701e-56b1-47df-99ed-1e9a37ae7658,synthetic_003,view,user_009,2025-11-10T09:34:06.446728,,
52d4df16-2767-4439-9c10-448f817d3351,synthetic_009,view,user_010,2025-11-12T00:34:06.446728,,
52d4eaf5-9506-4d73-9b38-7e66ea7ff316,synthetic_012,view,user_005,2025-11-12T16:34:06.446728,,
530162a1-84df-48e0-a873-9e33c8b7adb7,synthetic_013,view,user_008,2025-11-13T17:34:06.446728,,
531d504b-3178-4e34-9abb-d91324d89330,synthetic_010,view,user_008,2025-11-14T21:34:06.446728,,
535d2c04-9316-45b7-a62f-4436ef56a7a8,synthetic_010,view,user_008,2025-11-13T08:34:06.446728,,
535edb16-a7ee-440c-a15a-210c7e51da4a,synthetic_003,view,user_009,2025-11-16T10:34:06.446728,,
5379d198-0de3-4c31-a21a-e88a433eecf8,synthetic_003,view,user_003,2025-11-02T04:34:06.446728,,
5387d3f3-798f-49d1-afd3-601274157716,synthetic_006,view,user_005,2025-11-11T19:34:06.446728,,
53b951a2-2d52-468b-8f56-9425fa4113c6,synthetic_014,view,user_008,2025-11-14T04:34:06.446728,,
53cc58cd-1877-43ab-b25c-82357b465b7b,synthetic_013,like,user_002,2025-11-01T11:34:06.446728,,
53cd8f60-66f1-4be2-ac65-78fb30813c4f,synthetic_015,view,user_008,2025-11-05T13:34:06.446728,,
53d8dcbd-95e7-4733-a423-3e629945f154,synthetic_015,view,user_010,2025-11-10T19:34:06.446728,,
53e439cb-24c3-4d2e-96e2-daf8f87a2073,synthetic_014,like,user_008,2025-11-21T11:34:06.446728,,
5403eff0-6d03-4ca3-810c-acef6dff7175,synthetic_003,view,user_009,2025-11-20T12:34:06.446728,,
541e679d-73d9-4acc-87c7-238f882176e7,synthetic_014,view,user_004,2025-11-08T11:34:06.446728,,
54224e3b-f801-4e23-8880-f9e98ed6c33d,synthetic_013,view,user_001,2025-11-06T16:34:06.446728,,
5429a718-0cad-43ed-be26-f088874b1a67,synthetic_013,view,user_007,2025-10-27T17:34:06.446728,,
54352fd1-fab1-4dd1-98de-a037f3de493b,synthetic_013,view,user_008,2025-11-14T11:34:06.446728,,
5444695a-a797-4a4d-8fe0-ee5cca583c73,synthetic_012,like,user_006,2025-11-16T11:34:06.446728,,
54705cff-ec10-41d5-81dd-ac1f7f3a3353,synthetic_006,view,user_006,2025-10-28T09:34:06.446728,,
54806ab9-8dd8-48cd-8854-8016522d9a31,synthetic_009,view,user_005,2025-10-26T07:34:06.446728,,
548ab8a5-206b-4044-b61e-3a697680c4cf,synthetic_010,view,user_007,2025-11-22T04:34:06.446728,,
548f4020-2fd1-4f95-9388-6e1b9127fcdc,candidate_recipe_001,like,user_005,2025-11-05T11:34:06.446728,,
54c44b4c-0f62-4ed3-9639-ac2e4e2e0f35,synthetic_015,view,user_006,2025-11-04T18:34:06.446728,,
54cb9714-f989-4db3-9fbb-ad4f5c47d065,synthetic_003,view,user_008,2025-10-26T13:34:06.446728,,
54f3d1a2-80c8-4816-bb13-9e58bf4aa1a8,synthetic_015,view,user_006,2025-11-14T20:34:06.446728,,
54f8d2c0-6351-416e-8469-21e2b6067085,synthetic_012,view,user_005,2025-11-03T19:34:06.446728,,
550441d6-37e2-46d5-9e59-c1f5a3221750,synthetic_008,view,user_007,2025-11-02T17:34:06.446728,,
550afd6b-1e1d-4c47-84e6-66be229f4228,candidate_recipe_001,view,user_002,2025-11-05T00:34:06.446728,,
5527b72a-71b3-471d-ba10-2f1b15edb475,synthetic_011,view,user_010,2025-11-11T00:34:06.446728,,
553b9152-e05b-4417-b786-28fe58b3306f,synthetic_004,view,user_005,2025-11-15T00:34:06.446728,,
554ce390-de18-4292-82b8-35223041b258,synthetic_005,like,user_005,2025-11-07T11:34:06.446728,,
55578a79-f32e-4a49-bedd-a2c4e79a4063,synthetic_002,attempt,user_002,2025-11-02T11:34:06.446728,4,easy
557eff11-76bd-4c7d-bc2d-53eed0f4bcec,synthetic_013,view,user_008,2025-11-17T10:34:06.446728,,
55808948-4104-4cd8-bf94-39deae234487,synthetic_002,attempt,user_010,2025-11-19T11:34:06.446728,3,easy
562561ea-38fe-4f87-b414-9c1170ee8af6,synthetic_009,attempt,user_004,2025-11-06T11:34:06.446728,3,easy
563db3ad-9a71-4520-8a4b-4ae7b68708a3,synthetic_010,view,user_003,2025-11-08T02:34:06.446728,,
565d2563-33cd-4370-b77d-51c49f53db67,synthetic_015,view,user_003,2025-11-07T09:34:06.446728,,
56aea6e8-9991-4a69-af4d-547d062ca0e4,synthetic_013,attempt,user_003,2025-11-17T11:34:06.446728,,easy
56b7a5e5-da5e-45ee-9a24-6714ab408445,synthetic_011,view,user_009,2025-11-19T17:34:06.446728,,
56f80b3e-9954-4e04-a32f-db26b1d6ff3a,candidate_recipe_001,view,user_002,2025-10-25T06:34:06.446728,,
571faac3-f930-4ea8-b41e-c13487a550ca,synthetic_010,attempt,user_007,2025-11-14T11:34:06.446728,4,easy
574a8c0c-0182-4404-bbef-336b536eb099,synthetic_006,view,user_009,2025-11-19T22:34:06.446728,,
576a9064-70cc-479e-b701-4ed37de2b37e,synthetic_013,view,user_001,2025-11-23T15:34:06.446728,,
579c707b-d87c-4f44-9055-fd2feb52c61d,synthetic_013,like,user_004,2025-11-01T11:34:06.446728,,
57e715fb-65d4-4b3f-b351-6b34f952ae9f,synthetic_005,view,user_005,2025-11-07T23:34:06.446728,,
57eaf570-d8c1-487b-9076-3f03527f697c,synthetic_015,view,user_002,2025-11-05T13:34:06.446728,,
57ed498a-d931-46aa-b38d-e0d6d4880fc7,synthetic_010,view,user_009,2025-11-13T17:34:06.446728,,
58166241-3928-4e17-9466-daaab3b6e670,synthetic_008,view,user_009,2025-11-19T02:34:06.446728,,
5819876f-d4a4-4cb3-ae0c-7846e516aa0d,synthetic_010,view,user_001,2025-11-10T03:34:06.446728,,
585a61e2-a1a0-4a28-91d7-c317a772a220,synthetic_001,view,user_008,2025-11-02T03:34:06.446728,,
5895d909-ddcb-4131-9916-5d016d826141,synthetic_012,view,user_007,2025-11-20T20:34:06.446728,,
58b739ca-566c-431e-aad3-67382ee30638,synthetic_001,view,user_001,2025-10-26T14:34:06.446728,,
58bf320f-644e-4e24-a652-646d0b4d1baa,synthetic_015,view,user_002,2025-10-24T17:34:06.446728,,
58c653ba-c025-41b9-bf76-8d42e8880911,synthetic_008,view,user_003,2025-10-25T11:34:06.446728,,
58d8b22d-9123-487e-9b13-ea244ee91803,candidate_recipe_001,view,user_003,2025-11-04T03:34:06.446728,,
58e1ff5e-4560-41bb-96c7-180883039023,synthetic_015,view,user_001,2025-10-26T19:34:06.446728,,
58e8ea6e-bc27-4d13-b89a-ad6f290e6a13,synthetic_012,view,user_007,2025-11-08T09:34:06.446728,,
58ea91c2-8a9a-4b85-8e8c-d81c2a162f77,synthetic_011,view,user_006,2025-11-06T16:34:06.446728,,
58ee2bca-18c5-4bc2-9cbb-fc2c1107717e,synthetic_013,view,user_009,2025-10-25T21:34:06.446728,,
58f46012-44ae-40c2-9ed9-08a8d0efa175,synthetic_010,view,user_006,2025-11-18T23:34:06.446728,,
58fd170f-b8aa-47c7-a5e6-09173bb64060,synthetic_009,view,user_004,2025-10-30T22:34:06.446728,,
5901d0e8-2d6d-446e-b8ac-1e4eccbc2f75,synthetic_004,like,user_002,2025-10-25T11:34:06.446728,,
591faac3-8e05-4574-9098-152990984a30,synthetic_012,view,user_010,2025-11-05T01:34:06.446728,,
594036cb-35d1-4994-b838-c1345c391427,synthetic_002,attempt,user_010,2025-11-06T11:34:06.446728,1,medium
594244cb-72f4-4eec-ba41-f0d98202a2cf,synthetic_010,view,user_007,2025-11-12T18:34:06.446728,,
594ef8fe-2b8b-4d81-a5da-3b94a149f574,synthetic_015,view,user_002,2025-11-16T20:34:06.446728,,
595fdae6-71c3-41dd-8587-505b4d52ec10,synthetic_016,view,user_002,2025-11-01T01:34:06.446728,,
59e175ed-5547-4706-8251-bec644c5a791,candidate_recipe_001,view,user_001,2025-11-06T02:34:06.446728,,
59e63128-3cb5-4579-ad33-9dd7109c6efe,synthetic_002,attempt,user_006,2025-11-13T11:34:06.446728,4,easy
59ea54e2-781f-495f-9e7d-b4b25ede620b,synthetic_015,like,user_006,2025-11-16T11:34:06.446728,,
59f5f922-2107-4afc-bb53-e642a33a265a,synthetic_007,view,user_004,2025-11-01T07:34:06.446728,,
5a06bdd3-76ec-4ba8-995e-0917de55bfa8,synthetic_014,view,user_010,2025-11-24T11:34:06.446728,,
5a2a3ca9-1cf8-44da-b379-6d590ee61822,synthetic_010,view,user_003,2025-11-12T00:34:06.446728,,
5a350ab4-b404-41a7-82cf-e1249e7bcf1f,synthetic_012,view,user_008,2025-11-07T05:34:06.446728,,
5a93003d-8667-420c-8882-1d38e5f5f75e,synthetic_010,view,user_006,2025-11-21T02:34:06.446728,,
5a94fed0-5706-417b-906d-e0e97024ad9a,synthetic_012,view,user_004,2025-11-05T07:34:06.446728,,
5aab977f-a598-4af7-a92d-9778a4aa3cea,synthetic_008,like,user_004,2025-11-17T11:34:06.446728,,
5abd6217-e332-47c0-858b-140c943e9866,synthetic_013,like,user_006,2025-11-02T11:34:06.446728,,
5afd872b-4573-440c-926b-b4981d5d2c3a,synthetic_008,view,user_001,2025-11-13T07:34:06.446728,,
5b42a6b5-f2cb-4d3b-90e0-b46aa0e037cb,synthetic_009,view,user_002,2025-11-03T20:34:06.446728,,
5b6b8edc-80c5-41e4-abfd-50a97dedd153,synthetic_010,attempt,user_008,2025-11-10T11:34:06.446728,2,medium
5b71ecaf-818d-4a11-844e-ae96ed4337dc,synthetic_003,view,user_007,2025-10-30T17:34:06.446728,,
5bce5c91-f313-4aa5-ac10-d1c8f5cfe4a5,synthetic_012,view,user_010,2025-10-28T16:34:06.446728,,
5bd376ab-e7c8-4af5-9305-dddd71ce5f51,synthetic_011,view,user_004,2025-11-24T05:34:06.446728,,
5c053ee3-822c-4035-94cd-1e92aae882ec,synthetic_010,view,user_002,2025-11-02T01:34:06.446728,,
5c059601-9398-4dd1-9917-9f3fe98bbbf5,synthetic_015,attempt,user_006,2025-11-13T11:34:06.446728,2,easy
5c1a5dbe-b28c-4d64-a02e-f42e0c5b3ef2,synthetic_014,view,user_007,2025-10-28T04:34:06.446728,,
5c2a697f-f914-4f0f-9421-62e8482aa951,candidate_recipe_001,view,user_005,2025-10-24T12:34:06.446728,,
5c2a783a-c7e0-4cb9-8de3-11c9d7d43a6a,synthetic_009,view,user_001,2025-11-13T13:34:06.446728,,
5c5ce273-d46e-48f6-a818-bd5f80b2ddcd,synthetic_012,view,user_001,2025-11-22T22:34:06.446728,,
5c6c9200-4ec1-41a0-ae83-066153f5e7ed,synthetic_007,view,user_004,2025-11-15T22:34:06.446728,,
